,Unnamed: 0_x,date,state,fips,cases,deaths,WoW_%_cases,Unnamed: 0_x,n_vaccinated_people,n_at_least_one_dose,percent_at_least_one_dose,n_fully_vaccinated,Series_Complete_Pop_Pct,code,Unnamed: 0_y,population,unvaxxed,WoW_%_vax,date_minus_n,Unnamed: 0_y,2020 Election Winner,dem_percent,rep_percent,winning_share,State Code,SVI,SVI Bucket,Population Vax Level,winning_share_rd,rep_percent_rd,dem_percent_rd
131,26689,2021-07-01,Alabama,1,550983,11352,0.0028922776732181275,8253,3461449,1962745,40.0,1601802,32.7,AL,1,4817528.0,2890516.8,0.011532125205930806,2021-07-01,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
132,26744,2021-07-02,Alabama,1,551298,11358,0.002480297635716286,8231,3461852,1962952,40.0,1602022,32.7,AL,1,4817528.0,2890516.8,0.011532125205930806,2021-07-02,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
133,26799,2021-07-03,Alabama,1,551298,11358,0.002480297635716286,8152,3478940,1969834,40.2,1612803,32.9,AL,1,4817528.0,2880881.744,0.013201320132013335,2021-07-03,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
134,26854,2021-07-04,Alabama,1,551298,11358,0.002480297635716286,8105,3479177,1969971,40.2,1612913,32.9,AL,1,4817528.0,2880881.744,0.009933774834437107,2021-07-04,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
135,26909,2021-07-05,Alabama,1,551298,11358,0.001538738234647589,8008,3489630,1976302,40.3,1617556,33.0,AL,1,4817528.0,2876064.216,0.009950248756218928,2021-07-05,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
136,26964,2021-07-06,Alabama,1,551298,11358,0.001538738234647589,7975,3489695,1976343,40.3,1617584,33.0,AL,1,4817528.0,2876064.216,0.008305647840531765,2021-07-06,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
137,27019,2021-07-07,Alabama,1,552911,11387,0.0034992005197982514,7851,3494241,1978951,40.4,1619647,33.0,AL,1,4817528.0,2871246.6880000005,0.008319467554076263,2021-07-07,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
138,27074,2021-07-08,Alabama,1,552911,11387,0.0034992005197982514,7837,3500615,1982250,40.4,1623114,33.1,AL,1,4817528.0,2871246.6880000005,0.006666666666666413,2021-07-08,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
139,27129,2021-07-09,Alabama,1,554071,11398,0.0050299475057047184,7748,3506888,1985582,40.5,1626323,33.2,AL,1,4817528.0,2866429.1599999997,0.008333333333333378,2021-07-09,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
140,27184,2021-07-10,Alabama,1,554605,11402,0.005998570646002706,7685,3513398,1988956,40.6,1629745,33.2,AL,1,4817528.0,2861611.6319999998,0.0066889632107024095,2021-07-10,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
141,27239,2021-07-11,Alabama,1,554605,11402,0.005998570646002706,7617,3520708,1992957,40.6,1633408,33.3,AL,1,4817528.0,2861611.6319999998,0.0066889632107024095,2021-07-11,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
142,27294,2021-07-12,Alabama,1,555215,11402,0.007105050263197037,7549,3520942,1993099,40.6,1633505,33.3,AL,1,4817528.0,2861611.6319999998,0.0050251256281407955,2021-07-12,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
143,27349,2021-07-13,Alabama,1,555215,11402,0.007105050263197037,7460,3533436,2000752,40.8,1638866,33.4,AL,1,4817528.0,2851976.5760000004,0.008375209380234389,2021-07-13,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
144,27404,2021-07-14,Alabama,1,556613,11428,0.0066954717847899576,7438,3533744,2000914,40.8,1639032,33.4,AL,1,4817528.0,2851976.5760000004,0.006711409395973222,2021-07-14,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
145,27459,2021-07-15,Alabama,1,557578,11439,0.008440779800003979,7354,3547594,2009200,41.0,1645083,33.6,AL,1,4817528.0,2842341.5200000005,0.010067114093959752,2021-07-15,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
146,27514,2021-07-16,Alabama,1,558577,11442,0.008132531751345947,7272,3554638,2013559,41.1,1647995,33.6,AL,1,4817528.0,2837523.9919999996,0.010084033613445401,2021-07-16,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
147,27569,2021-07-17,Alabama,1,559478,11443,0.008786433587868844,7206,3555089,2013853,41.1,1648172,33.6,AL,1,4817528.0,2837523.9919999996,0.008417508417508464,2021-07-17,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
148,27624,2021-07-18,Alabama,1,560202,11443,0.010091867184753113,7146,3562923,2018807,41.2,1651404,33.7,AL,1,4817528.0,2832706.4639999997,0.010101010101010124,2021-07-18,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
149,27679,2021-07-19,Alabama,1,560920,11443,0.01027529875813874,7096,3568974,2022782,41.3,1653604,33.7,AL,1,4817528.0,2827888.9359999998,0.011784511784511785,2021-07-19,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
150,27734,2021-07-20,Alabama,1,562311,11460,0.012780634528966257,7007,3571879,2024953,41.3,1654644,33.7,AL,1,4817528.0,2827888.9359999998,0.008445945945946155,2021-07-20,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
151,27789,2021-07-21,Alabama,1,563943,11462,0.013168934250547508,6984,3586470,2034814,41.5,1659775,33.9,AL,1,4817528.0,2818253.88,0.011824324324324485,2021-07-21,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
152,27844,2021-07-22,Alabama,1,565510,11468,0.014225812352711191,6927,3595698,2041288,41.6,1662812,33.9,AL,1,4817528.0,2813436.352,0.010169491525423914,2021-07-22,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
153,27899,2021-07-23,Alabama,1,567243,11472,0.015514423257670832,6823,3596187,2041597,41.6,1663031,33.9,AL,1,4817528.0,2813436.352,0.008488964346349628,2021-07-23,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
154,27954,2021-07-24,Alabama,1,569131,11483,0.017253582803970845,6765,3605926,2048890,41.8,1665751,34.0,AL,1,4817528.0,2803801.2960000006,0.011884550084889315,2021-07-24,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
155,28009,2021-07-25,Alabama,1,570667,11483,0.018680761582429196,6741,3618487,2058672,42.0,1668818,34.0,AL,1,4817528.0,2794166.24,0.01360544217687056,2021-07-25,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
156,28064,2021-07-26,Alabama,1,572070,11483,0.019878057477002067,6617,3629500,2067533,42.2,1671098,34.1,AL,1,4817528.0,2784531.184,0.015332197614991435,2021-07-26,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
157,28119,2021-07-27,Alabama,1,574737,11492,0.02209809162545282,6564,3636577,2073358,42.3,1672423,34.1,AL,1,4817528.0,2779713.656,0.017035775127768243,2021-07-27,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
158,28174,2021-07-28,Alabama,1,577463,11510,0.02397405411539819,6506,3659876,2092767,42.7,1677048,34.2,AL,1,4817528.0,2760443.5439999998,0.020512820512820558,2021-07-28,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
159,28229,2021-07-29,Alabama,1,580193,11516,0.025964173931495464,6473,3660538,2093242,42.7,1677279,34.2,AL,1,4817528.0,2760443.5439999998,0.018835616438356233,2021-07-29,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
160,28284,2021-07-30,Alabama,1,580193,11516,0.02282972200626539,6379,3688955,2116551,43.2,1683367,34.3,AL,1,4817528.0,2736355.9039999996,0.02739726027397272,2021-07-30,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
161,28339,2021-07-31,Alabama,1,585607,11536,0.028949398293187333,6339,3689612,2117044,43.2,1683584,34.3,AL,1,4817528.0,2736355.9039999996,0.02405498281786974,2021-07-31,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
162,28394,2021-08-01,Alabama,1,587405,11536,0.02933059034428134,6250,3706052,2130105,43.4,1687404,34.4,AL,1,4817528.0,2726720.848,0.024137931034482755,2021-08-01,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
163,28449,2021-08-02,Alabama,1,589110,11536,0.02978656458125754,6195,3706291,2130309,43.4,1687444,34.4,AL,1,4817528.0,2726720.848,0.020761245674740362,2021-08-02,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
164,28504,2021-08-03,Alabama,1,592417,11542,0.030761896310834348,6158,3736050,2154479,43.9,1693504,34.5,AL,1,4817528.0,2702633.2079999996,0.02772963604852698,2021-08-03,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
165,28559,2021-08-04,Alabama,1,595816,11561,0.031782122837307324,6079,3747704,2164048,44.1,1696031,34.6,AL,1,4817528.0,2692998.152,0.02443280977312391,2021-08-04,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
166,28614,2021-08-05,Alabama,1,599633,11574,0.03350609193837223,5981,3753118,2168426,44.2,1697144,34.6,AL,1,4817528.0,2688180.6240000003,0.026178010471203994,2021-08-05,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
167,28669,2021-08-06,Alabama,1,603318,11600,0.0398574267528219,5954,3782831,2192650,44.7,1703519,34.7,AL,1,4817528.0,2664092.9839999997,0.026408450704225327,2021-08-06,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
168,28724,2021-08-07,Alabama,1,607209,11624,0.03688822025692999,5872,3801294,2207345,45.0,1707895,34.8,AL,1,4817528.0,2649640.4000000004,0.03169014084507016,2021-08-07,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
169,28779,2021-08-08,Alabama,1,607209,11624,0.033714387858462216,5810,3801783,2207724,45.0,1708026,34.8,AL,1,4817528.0,2649640.4000000004,0.02826855123674906,2021-08-08,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 40.0%,60.0,60.0,35.0
170,28834,2021-08-09,Alabama,1,612086,11625,0.03900120520785592,5755,3814401,2217468,45.2,1711014,34.9,AL,1,4817528.0,2640005.344,0.03180212014134282,2021-08-09,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
171,28889,2021-08-10,Alabama,1,615901,11648,0.0396409961226636,5692,3832592,2231388,45.5,1715676,35.0,AL,1,4817528.0,2625552.76,0.028520499108734353,2021-08-10,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
172,28944,2021-08-11,Alabama,1,619752,11689,0.04017347637525679,5638,3835092,2233401,45.6,1716368,35.0,AL,1,4817528.0,2620735.2320000003,0.026833631484794077,2021-08-11,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
173,28999,2021-08-12,Alabama,1,623919,11724,0.040501440047495715,5543,3850572,2245275,45.8,1720455,35.1,AL,1,4817528.0,2611100.176,0.028673835125448147,2021-08-12,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
174,29054,2021-08-13,Alabama,1,627905,11765,0.040752969412482305,5451,3865827,2256357,46.0,1725039,35.2,AL,1,4817528.0,2601465.12,0.023508137432187916,2021-08-13,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
175,29109,2021-08-14,Alabama,1,627905,11765,0.03408381628072048,5428,3871420,2260327,46.1,1726776,35.2,AL,1,4817528.0,2596647.5919999997,0.020000000000000247,2021-08-14,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
176,29164,2021-08-15,Alabama,1,634897,11798,0.045598797119278535,5355,3893690,2275050,46.4,1734722,35.4,AL,1,4817528.0,2582195.0080000004,0.02545454545454545,2021-08-15,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
177,29219,2021-08-16,Alabama,1,637363,11799,0.04129648448093895,5290,3916920,2289141,46.7,1743610,35.6,AL,1,4817528.0,2567742.4239999996,0.027372262773722775,2021-08-16,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
178,29274,2021-08-17,Alabama,1,641386,11832,0.041378403347291204,5229,3929139,2295863,46.8,1748529,35.7,AL,1,4817528.0,2562924.896,0.02385321100917416,2021-08-17,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
179,29329,2021-08-18,Alabama,1,645851,11872,0.04211200609275968,5161,3939889,2302598,47.0,1752243,35.7,AL,1,4817528.0,2553289.8400000003,0.025735294117647054,2021-08-18,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
180,29384,2021-08-19,Alabama,1,649741,11914,0.04138678257914889,5088,3958853,2312990,47.2,1759489,35.9,AL,1,4817528.0,2543654.784,0.025830258302583023,2021-08-19,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
181,29439,2021-08-20,Alabama,1,653540,11942,0.04082623963816182,5005,3989026,2330695,47.5,1770725,36.1,AL,1,4817528.0,2529202.2,0.02777777777777775,2021-08-20,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
182,29494,2021-08-21,Alabama,1,659750,12000,0.050716270773445024,4971,4007076,2340782,47.7,1777585,36.3,AL,1,4817528.0,2519567.1439999994,0.02968460111317267,2021-08-21,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
183,29549,2021-08-22,Alabama,1,663065,12000,0.04436625153371334,4895,4016859,2345934,47.8,1781590,36.3,AL,1,4817528.0,2514749.616,0.0261194029850748,2021-08-22,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
184,29604,2021-08-23,Alabama,1,665653,12000,0.04438600922864992,4796,4043225,2358550,48.1,1793712,36.6,AL,1,4817528.0,2500297.0319999997,0.02626641651031895,2021-08-23,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
185,29659,2021-08-24,Alabama,1,665653,12000,0.03783525053555893,4749,4062869,2368289,48.3,1802279,36.8,AL,1,4817528.0,2490661.9760000003,0.02819548872180448,2021-08-24,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
186,29714,2021-08-25,Alabama,1,665653,12000,0.03066032258214356,4670,4066752,2370282,48.3,1803904,36.8,AL,1,4817528.0,2490661.9760000003,0.02452830188679247,2021-08-25,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
187,29769,2021-08-26,Alabama,1,676795,12103,0.04163812965473935,4609,4088114,2380869,48.6,1813256,37.0,AL,1,4817528.0,2476209.392,0.026515151515151512,2021-08-26,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
188,29824,2021-08-27,Alabama,1,681828,12153,0.04328426722159317,4578,4143178,2399704,48.9,1838347,37.5,AL,1,4817528.0,2461756.808,0.02666666666666666,2021-08-27,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
189,29879,2021-08-28,Alabama,1,688018,12219,0.04284653277756726,4476,4171111,2415007,49.3,1850031,37.7,AL,1,4817528.0,2442486.696,0.03059273422562118,2021-08-28,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
190,29934,2021-08-29,Alabama,1,691451,12222,0.04281028255148439,4461,4195130,2426453,49.5,1860445,37.9,AL,1,4817528.0,2432851.64,0.03256704980842904,2021-08-29,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
191,29989,2021-08-30,Alabama,1,694523,12222,0.043370945522667216,4367,4210245,2432879,49.6,1868344,38.1,AL,1,4817528.0,2428034.112,0.02890173410404603,2021-08-30,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
192,30044,2021-08-31,Alabama,1,699729,12283,0.05119183718844503,4286,4232984,2442247,49.8,1880276,38.3,AL,1,4817528.0,2418399.056,0.02901353965183768,2021-08-31,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
193,30099,2021-09-01,Alabama,1,704420,12291,0.05823905247929477,4250,4237081,2444342,49.9,1882050,38.4,AL,1,4817528.0,2413581.528,0.03094777562862682,2021-09-01,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
194,30154,2021-09-02,Alabama,1,709732,12330,0.04866613967301768,4182,4255751,2452547,50.0,1891063,38.6,AL,1,4817528.0,2408764.0,0.02723735408560311,2021-09-02,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
195,30209,2021-09-03,Alabama,1,714860,12394,0.04844623570753914,4085,4275879,2461343,50.2,1900876,38.8,AL,1,4817528.0,2399128.944,0.02544031311154601,2021-09-03,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
196,30264,2021-09-04,Alabama,1,719280,12414,0.045437764709644224,4052,4306231,2474109,50.5,1915710,39.1,AL,1,4817528.0,2384676.36,0.02366863905325449,2021-09-04,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
197,30319,2021-09-05,Alabama,1,722122,12415,0.04435744542997262,3958,4313025,2477098,50.5,1919114,39.1,AL,1,4817528.0,2384676.36,0.01980198019801991,2021-09-05,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
198,30374,2021-09-06,Alabama,1,724688,12416,0.0434326868944585,3893,4325412,2482272,50.6,1925770,39.3,AL,1,4817528.0,2379858.832,0.019841269841269948,2021-09-06,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
199,30429,2021-09-07,Alabama,1,727360,12420,0.03948814469601803,3821,4333443,2485579,50.7,1930090,39.4,AL,1,4817528.0,2375041.304,0.017928286852589584,2021-09-07,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
200,30484,2021-09-08,Alabama,1,732151,12488,0.03936713892280174,3780,4348726,2491633,50.8,1938065,39.5,AL,1,4817528.0,2370223.776,0.01796407185628737,2021-09-08,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
201,30539,2021-09-09,Alabama,1,736518,12552,0.03774100646441192,3736,4352419,2493041,50.8,1940044,39.6,AL,1,4817528.0,2370223.776,0.01599999999999997,2021-09-09,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
202,30594,2021-09-10,Alabama,1,741318,12605,0.03701144279998881,3677,4383538,2504656,51.1,1956859,39.9,AL,1,4817528.0,2355771.192,0.01807228915662664,2021-09-10,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
203,30649,2021-09-11,Alabama,1,745812,12673,0.036886886886886884,3570,4388388,2506484,51.1,1959493,40.0,AL,1,4817528.0,2355771.192,0.012121212121212149,2021-09-11,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
204,30704,2021-09-12,Alabama,1,747606,12676,0.03529043568815242,3512,4409044,2514065,51.3,1971041,40.2,AL,1,4817528.0,2346136.136,0.016161616161616134,2021-09-12,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
205,30759,2021-09-13,Alabama,1,750298,12678,0.03533934603581127,3480,4423334,2519696,51.4,1979070,40.4,AL,1,4817528.0,2341318.608,0.01619433198380564,2021-09-13,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
206,30814,2021-09-14,Alabama,1,754242,12718,0.03695831500219974,3388,4417406,2516176,51.3,1980807,40.4,AL,1,4817528.0,2346136.136,0.012170385395537551,2021-09-14,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
207,30869,2021-09-15,Alabama,1,757893,12784,0.03515941383676318,3360,4430332,2520979,51.4,1988025,40.5,AL,1,4817528.0,2341318.608,0.012195121951219539,2021-09-15,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
208,30924,2021-09-16,Alabama,1,761865,12856,0.03441463752413383,3289,4446934,2526998,51.5,1997364,40.7,AL,1,4817528.0,2336501.08,0.014227642276422762,2021-09-16,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
209,30979,2021-09-17,Alabama,1,764839,13048,0.03172862388340766,3185,4470926,2535635,51.7,2010919,41.0,AL,1,4817528.0,2326866.0239999997,0.012269938650306777,2021-09-17,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
210,31034,2021-09-18,Alabama,1,768301,13209,0.03015371165923852,3155,4474865,2537329,51.7,2013023,41.1,AL,1,4817528.0,2326866.0239999997,0.012269938650306777,2021-09-18,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
211,31089,2021-09-19,Alabama,1,770391,13210,0.03047728348889656,3061,4492727,2543475,51.9,2023759,41.3,AL,1,4817528.0,2317230.968,0.012320328542094482,2021-09-19,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
212,31144,2021-09-20,Alabama,1,772311,13210,0.02933900930030468,3009,4503055,2547021,51.9,2030149,41.4,AL,1,4817528.0,2317230.968,0.010288065843621455,2021-09-20,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
213,31199,2021-09-21,Alabama,1,775531,13460,0.028225688837269735,2919,4517846,2552143,52.1,2038644,41.6,AL,1,4817528.0,2307595.912,0.016427104722792577,2021-09-21,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
214,31254,2021-09-22,Alabama,1,778549,13665,0.02725450690268943,2898,4527314,2555237,52.1,2043972,41.7,AL,1,4817528.0,2307595.912,0.014403292181069957,2021-09-22,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
215,31310,2021-09-23,Alabama,1,781915,13798,0.02631699841835496,2821,4529614,2556115,52.1,2045238,41.7,AL,1,4817528.0,2307595.912,0.012371134020618584,2021-09-23,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
216,31366,2021-09-24,Alabama,1,784484,13921,0.02568514419374535,2723,4537201,2558569,52.2,2049383,41.8,AL,1,4817528.0,2302778.384,0.010351966873705862,2021-09-24,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
217,31422,2021-09-25,Alabama,1,787421,14022,0.024886079804659893,2664,4558998,2565735,52.3,2060935,42.0,AL,1,4817528.0,2297960.8559999997,0.012422360248447234,2021-09-25,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
218,31478,2021-09-26,Alabama,1,789054,14022,0.02422536088817237,2647,4572723,2570413,52.4,2069026,42.2,AL,1,4817528.0,2293143.3279999997,0.010395010395010451,2021-09-26,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
219,31534,2021-09-27,Alabama,1,790648,14025,0.023743025801781923,2563,4581212,2572916,52.5,2073717,42.3,AL,1,4817528.0,2288325.8,0.012474012474012502,2021-09-27,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
220,31590,2021-09-28,Alabama,1,792632,14155,0.02205069816680442,2470,4597620,2577657,52.6,2081567,42.5,AL,1,4817528.0,2283508.272,0.01043841336116916,2021-09-28,13,Republican,36.60%,62.00%,62.00%,AL,0.6145939914565737,High to Very High,Roughly 50.0%,60.0,60.0,35.0
